track_name,track_id,lyrics,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,"[Intro: Samoria Green & Natalie Green](Yes, God)We don't want no devils in the house, God (Yes, Lord)We want the lord (Yes, Jesus)And that's it (Yes, God)Hallej— hand over Satan (Yes, Jesus)Jesus praise the Lord (Yes, God)Hallelujah, God (Yes, God)We don't want no devils in the house, God (Yes, Lord)We want the lord (Yes, Jesus)And that's it (Yes, God)Hallej— hand over Satan (Yes, Jesus)Jesus praise the Lord (Yes, God)[Chorus: Kanye West & The-Dream]I'm tryna keep my faithWe on an ultralight beamWe on an ultralight beamThis is a God dreamThis is a God dreamThis is everythingThis is everything[Verse 1: Kanye West]Deliver us serenityDeliver us peaceDeliver us lovingWe know we need itYou know we need itYou know we need itThat's why we need You now, ohPray for ParisPray for the parentsThis is a God dreamThis is a God dreamThis is a God dream",0.592,0.403,0.0,-8.768,0.0,0.414,0.62,0.0,0.54,0.391,105.169,audio_features,1eQBEelI2NCy7AUTerX0KS,spotify:track:1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS,320680.0,4.0
Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,,0.724,0.573,7.0,-4.113,1.0,0.0549,0.118,0.0,0.538,0.438,113.088,audio_features,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920.0,4.0
Pt. 2,1Wsbr1d2BouNGk2q92mIj7,,0.674,0.752,11.0,-4.073,1.0,0.333,0.552,0.0,0.787,0.236,145.076,audio_features,1Wsbr1d2BouNGk2q92mIj7,spotify:track:1Wsbr1d2BouNGk2q92mIj7,https://api.spotify.com/v1/tracks/1Wsbr1d2BouNGk2q92mIj7,https://api.spotify.com/v1/audio-analysis/1Wsbr1d2BouNGk2q92mIj7,130293.0,4.0
Famous,19a3JfW8BQwqHWUMbcqSx8,"[Intro: Rihanna & Kanye West]Man, I can understand how it might beKinda hard to love a girl like meI don't blame you much for wanting to be freeI just wanted you to knowWoo, wooSwizz told me let the beat rock (Oh)Oh[Verse 1: Kanye West & Swizz Beatz]For all my Southside niggas that know me bestI feel like me and Taylor might still have sexWhy? I made that bitch famous (Goddamn)I made that bitch famousFor all the girls that got dick from Kanye WestIf you see 'em in the streets, give 'em Kanye's bestWhy? They mad they ain't famous (Goddamn)They mad they still nameless (Talk that talk, man)Her man in the store tryna try his bestBut he just can't seem to get Kanye freshBut we still hood famous (Goddamn)Yeah, we still hood famous[Chorus: Rihanna & Swizz Beatz]I just wanted you to knowI've loved you better than your own kin didFrom the very startI don't blame you much for wanting to be freeWake up, Mr. West! Oh, he's up!I just wanted you to know",0.465,0.735,6.0,-3.715,1.0,0.117,0.0711,0.0,0.0975,0.409,173.935,audio_features,19a3JfW8BQwqHWUMbcqSx8,spotify:track:19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/tracks/19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/audio-analysis/19a3JfW8BQwqHWUMbcqSx8,196040.0,4.0
Feedback,49fT6owWuknekShh9utsjv,"[Chorus]Ayy, ya heard about the good news?Y'all sleeping on me, huh? Had a good snooze?Wake up, nigga, wake upWe 'bout to get this paper[Verse 1]Money never made meMake me do something? Nah, can't make meEven if the money low, can't pay meEven if the money low, can't play me[Chorus]Ayy, ya heard about the good news?Y'all sleeping on me, huh? Had a good snooze?Wake up, nigga, wake upWe 'bout to get this paper[Verse 2]Pablo bought a Rolie and a rottweilerSeem like the more fame, I only got wilderHands up, we just doing what the cops taught usHands up, we just doing what the cops taught usI've been outta my mind a long timeI've been outta my mind a long timeI be saying how I feel at the wrong timeMight not come when you want but I'm on time",0.811,0.566,8.0,-6.033,0.0,0.517,0.563,0.0,0.104,0.169,100.224,audio_features,49fT6owWuknekShh9utsjv,spotify:track:49fT6owWuknekShh9utsjv,https://api.spotify.com/v1/tracks/49fT6owWuknekShh9utsjv,https://api.spotify.com/v1/audio-analysis/49fT6owWuknekShh9utsjv,147240.0,4.0
Low Lights,36o4taPyOdnOMf01ERmn9a,"[Spoken Word: Kelly Price]You want me to give you a testimony about my lifeAnd how good He's been to meI don't know what to tell you about HimI love Him so much with all my heart and my soulWith every bone in my body, I love Him so muchBecause He's done so much for meEvery morningEvery day of my lifeI won't always be crying tearsIn the middle of the night, and I won't always have to wake upBy myself wondering how I'm gonna get through the dayI won't always have to think about what I'm gonna doAnd how I'm gonna, how I'm gonna make itHow I'm gonna get there because He...He's gonna be there for meSomeday, the sky above will open upAnd He will reach out His hand and guide me throughOh, yes, He willI won't always be crying these tearsI won't always be feeling so blueSomeday, He will open up the door for meAnd call my nameSomeday, He willI don't know if anybody understands what that feels likeNo matter what you've been throughOr where you've been, He's always thereWith His arms open wideAccepting meFor who I amAnd I love Him so muchI couldn't do it without Him, I wouldn't want toOh, I'm crying nowFeels so good to be freeTo be accepted for who you are and loved no matter whatOh, Lord, thank YouYou are the joy of my life",0.603,0.593,7.0,-4.685,1.0,0.109,0.706,0.0,0.121,0.523,101.956,audio_features,36o4taPyOdnOMf01ERmn9a,spotify:track:36o4taPyOdnOMf01ERmn9a,https://api.spotify.com/v1/tracks/36o4taPyOdnOMf01ERmn9a,https://api.spotify.com/v1/audio-analysis/36o4taPyOdnOMf01ERmn9a,131773.0,4.0
Highlights,4qYLPta5HZ36idWiXtqh7B,"[Intro: Kanye West with Kelly Price & Young Thug]High as lightTell my baby I'm back in townHigh, high, my lightTell everybody I'm back in townHigh, highlightTell my baby I'm back in town, townHighlight[Chorus: Kanye West & Young Thug]We only makin' the highlightsTell lil' mama, tell lil' mamaThat I only want my whole life to only be highlightsWe only makin' the highlightsTell lil' mama, tell lil' mamaThat I only want my whole life to only be highlights[Verse 1: Kanye West & Young Thug]Can we play that back one time? (Highlight)And after that night, I'm gon' wanna play this shit back, oh no (Highlight)Sometimes, I'm wishin' that my dick had GoPro (Highlight, highlight)So I could play that shit back in slow mo (Slow motion)I just shot an amateur video; I think I should go pro, go[Chorus: Kanye West, Young Thug & El Debarge]We only makin' the highlights(Slow motion, slow motion, slow motion)Dying in the sunlightWe only makin' the highlightsTell lil' mama, tell lil' mamaThat I only want my whole life to only be highlightsYeah, just in",0.547,0.626,2.0,-6.244,1.0,0.208,0.00572,0.0,0.313,0.346,101.971,audio_features,4qYLPta5HZ36idWiXtqh7B,spotify:track:4qYLPta5HZ36idWiXtqh7B,https://api.spotify.com/v1/tracks/4qYLPta5HZ36idWiXtqh7B,https://api.spotify.com/v1/audio-analysis/4qYLPta5HZ36idWiXtqh7B,199867.0,4.0
Freestyle 4,6wfzokDylbrJzrJcpnBkcy,"[Intro: Kanye West]This that rap god shit, niggaI rip every one of these mothafuckas down, ayyRah, rah, rahRah, rah[Verse 1: Kanye West]Closed eyes, see thingsFire up, tweakingYou in my freak dreamsYou in my freak dreamsBad bitch, you dig thatGet stacks, drive cars, whip outBitch out, tits outOh shit, my dick outCan she suck it right now?Fuck, can she fuck right now?I done asked twice nowCan you bring your price down?Lil Boosie with the wipe downA little woozy but I'm nice nowWhat the fuck right now?What the fuck right now?What the, what the fuck right now?What if we fuck right now?What if we fucked right in the middleOf this mothafuckin' dinner table?What if we fucked at this Vogue party?Would we be the life of the whole party?Shut down the whole partyWould everybody start fuckin'?Would everybody start fuckin'?Would everybody start fuckin'?They don't want nothin'You mothafuckas livin' like half of your level, half of your lifeI smack her on her ass if she ghetto, I ain't gon' lieWe be in the bathroom fuckin' like ""Baby, don't get too loud!""I can, I can see it, yeah",0.564,0.537,9.0,-8.381,0.0,0.095,0.0449,0.0,0.0907,0.459,126.036,audio_features,6wfzokDylbrJzrJcpnBkcy,spotify:track:6wfzokDylbrJzrJcpnBkcy,https://api.spotify.com/v1/tracks/6wfzokDylbrJzrJcpnBkcy,https://api.spotify.com/v1/audio-analysis/6wfzokDylbrJzrJcpnBkcy,123387.0,4.0
I Love Kanye,5CGS4UovzA7ftCJkLVXQju,"[Verse]I miss the old Kanye, straight from the Go KanyeChop up the soul Kanye, set on his goals KanyeI hate the new Kanye, the bad mood KanyeThe always rude Kanye, spaz in the news KanyeI miss the sweet Kanye, chop up the beats KanyeI gotta say, at that time I'd like to meet KanyeSee, I invented Kanye, it wasn't any KanyesAnd now I look and look around and there's so many KanyesI used to love Kanye, I used to love KanyeI even had the pink polo, I thought I was KanyeWhat if Kanye made a song about KanyeCalled ""I Miss The Old Kanye""? Man, that'd be so KanyeThat's all it was Kanye, we still love KanyeAnd I love you like Kanye loves Kanye",0.756,0.374,5.0,-7.966,1.0,0.741,0.594,0.0,0.217,0.966,80.326,audio_features,5CGS4UovzA7ftCJkLVXQju,spotify:track:5CGS4UovzA7ftCJkLVXQju,https://api.spotify.com/v1/tracks/5CGS4UovzA7ftCJkLVXQju,https://api.spotify.com/v1/audio-analysis/5CGS4UovzA7ftCJkLVXQju,44827.0,4.0
Waves,3nAq2hCr1oWsIU54tS98pL,"[Intro]Turn it up![Verse 1: Kanye West]Step up in this bitch like (Turn it up!)I'm the one your bitch likeYeah, I'm the one your bitch like (Turn it up!)And I be talkin' shit likeI ain't scared to lose a fistfight (Turn it up!)And she grabbin' on my, likeShe wanna see if it'll fit rightThat's just the wave (Turn it up!)[Chorus: Chris Brown, Akon](Yeah) Waves don't dieLet me crash here for the moment, yeahI don't need to own itNo lieWaves don't die, babyLet me crash here for a moment (Yeah, yeah, yeah, yeah)Baby, I don't, I don't need to own you (Turn it up!)[Verse 2: Kanye West]Sun don't shine in the shade, ugh (Turn it up!)Bird can't fly in a cage, ugh (Turn it up!)Even when somebody go away (Turn it up!)The feelings don't really go awayThat's just the wave",0.557,0.586,10.0,-4.57,1.0,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,audio_features,3nAq2hCr1oWsIU54tS98pL,spotify:track:3nAq2hCr1oWsIU54tS98pL,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL,https://api.spotify.com/v1/audio-analysis/3nAq2hCr1oWsIU54tS98pL,181573.0,4.0
FML,30Zcjs7pgEkmJA1lEbGSWT,"[Verse 1: Kanye West]I been waiting for a minuteFor my ladySo I can't jeopardize that for one of these hoesI been livin' without limitsAs far as my businessI'm the only one that's in controlI been feeling all I've givenFor my childrenI will die for those I loveGod, I'm willingTo make this my missionGive up the womenBefore I lose half of what I ownI been thinking'Bout my visionPour out my feelingsRevealing the layers to my soulMy soulThe layers to my soulRevealing the layers to my soul[Chorus: The Weeknd]They wish I would go ahead and fuck my life upCan't let them get to meAnd even though I always fuck my life upOnly I can mention me",0.527,0.415,5.0,-7.184,1.0,0.131,0.329,0.0,0.195,0.12,125.357,audio_features,30Zcjs7pgEkmJA1lEbGSWT,spotify:track:30Zcjs7pgEkmJA1lEbGSWT,https://api.spotify.com/v1/tracks/30Zcjs7pgEkmJA1lEbGSWT,https://api.spotify.com/v1/audio-analysis/30Zcjs7pgEkmJA1lEbGSWT,236120.0,4.0
Real Friends,66Q3fAmSX5eHamgbKa9alP,"[Verse 1: Kanye West]Real friends, how many of us?How many of us, how many jealous? Real friendsIt's not many of us, we smile at each otherBut how many honest? Trust issuesSwitched up the number, I can't be botheredI cannot blame you for havin' an angleI ain't got no issues, I'm just doin' my thingHope you're doin' your thing tooI'm a deadbeat cousin, I hate family reunionsFuck the church up by drinkin' at the communionSpillin' free wine, now my tux is ruinedIn town for a day, what the fuck we doin'?Who your real friends? We all came from the bottomI'm always blamin' you, but what's sad, you not the problemDamn, I forgot to call her, shit, I thought it was ThursdayWhy you wait a week to call my phone in the first place?When was the last time I remembered a birthday?When was the last time I wasn't in a hurry? Uh[Bridge: Ty Dolla $ign]Tell me you want your tickets when it's gametimeEven to call your daughter on her FaceTimeEven when we was young, I used to make timeNow we be way too busy just to make timeEven for my",0.441,0.744,6.0,-6.248,0.0,0.476,0.262,0.000382,0.138,0.124,81.396,audio_features,66Q3fAmSX5eHamgbKa9alP,spotify:track:66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/tracks/66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/audio-analysis/66Q3fAmSX5eHamgbKa9alP,251573.0,4.0
Wolves,432hUIl3ISDeytYW5XBQ5h,"[Produced by Cashmere Cat and Sinjin Hawke][Chorus: Kanye West]Lost out, beat upDancin', down thereI found you, somewhere out'Round 'round there, right right thereLost and beat upDown there, dancin'I found you, somewhere outRight down there, right 'round there[Verse 1: Kanye West]Lost and found outTurned out, how you thoughtDaddy found outThat you turned out how you turned outIf mama knew nowHow you turned out, you too wildYou too wild, you too wildYou too wild, I need you nowLove you (Got to)Love you (Love you)Found you, found youRight now, right nowRight now, right nowIf your mama knew howYou turned out, you too wildYou too wild, you too wildYou too wild, and I need you nowLost and found out",0.395,0.392,1.0,-8.034,1.0,0.0925,0.219,0.00173,0.134,0.103,155.856,audio_features,432hUIl3ISDeytYW5XBQ5h,spotify:track:432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/tracks/432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/audio-analysis/432hUIl3ISDeytYW5XBQ5h,301587.0,4.0
Frank's Track,20r94xA0bsYNLtYSiOE6r3,,0.655,0.179,11.0,-6.903,1.0,0.0722,0.976,0.0,0.105,0.758,140.687,audio_features,20r94xA0bsYNLtYSiOE6r3,spotify:track:20r94xA0bsYNLtYSiOE6r3,https://api.spotify.com/v1/tracks/20r94xA0bsYNLtYSiOE6r3,https://api.spotify.com/v1/audio-analysis/20r94xA0bsYNLtYSiOE6r3,38333.0,4.0
Siiiiiiiiilver Surffffeeeeer Intermission,1ZnA4VYOlYIShuGt60LmCs,"[Spoken Word: Max B & French Montana]Yeezy, Yeezy, what's good?It's your boy Max B, what's going on?Just checking in on youAppreciate the love and supportThe wave is hereYou a wavey dude anyway, so you already knowAin't no problem, man, the game...You already know how this game thing goesDo your wave, niggaYou got the official wave, manJust, just doing you...Doing you, doing your waveAnd keep it loopy, I know you're going to keep it loopy, manShoutout, just shout you outHollering at you, man, it's all loveI appreciate the... the energyAnd we here, hit the town, we do something bigWe gon' make a big tsunami up in this jointYou already know what it is, ahhSilver Surfer, Silver Surfer in the fleshSilver Surfer in the fleshMax Biggaveli shout to YeezyWhat's good, I see youIt's love, appreciate itIt's honor, appreciate itOww, wavey, baby, yeah",0.788,0.409,9.0,-11.917,1.0,0.881,0.982,0.000203,0.11,0.925,72.623,audio_features,1ZnA4VYOlYIShuGt60LmCs,spotify:track:1ZnA4VYOlYIShuGt60LmCs,https://api.spotify.com/v1/tracks/1ZnA4VYOlYIShuGt60LmCs,https://api.spotify.com/v1/audio-analysis/1ZnA4VYOlYIShuGt60LmCs,56560.0,4.0
30 Hours,2CHmgtK8OCL28WtIK96u4N,"[Intro: Arthur Russell]Baby lion goesWhere the islands go[Verse 1: Kanye West]You say you never saw this comin', well, you're not aloneMillion dollar renovations to a happy homeMy ex says she gave me the best years of her lifeI saw a recent picture of her, I guess she was rightI wake up, assessin' the damagesCheckin' MediaTakeOutPictures of me drunk walkin' out with a bitchBut it's blurry enough to get the fake outI wake up, all veggies no eggsI hit the gym, all chest no legsYep, then I made myself a smoothieYeah, then me and wifey make a movieChicago, St. Louis, St. Louis to ChicagoÁndale, ándale E.I, E.I, uh-ohYou had me drivin' far enough to switch the time zoneYou was the best of all time at the time, thoughYeah, you wasn't mine, though[Chorus: Kanye West]But I still drove thirty hoursAnd I, I still drove thirty hours to you, yeah",0.823,0.813,7.0,-6.71,1.0,0.288,0.0359,0.0,0.0886,0.373,95.012,audio_features,2CHmgtK8OCL28WtIK96u4N,spotify:track:2CHmgtK8OCL28WtIK96u4N,https://api.spotify.com/v1/tracks/2CHmgtK8OCL28WtIK96u4N,https://api.spotify.com/v1/audio-analysis/2CHmgtK8OCL28WtIK96u4N,323303.0,4.0
No More Parties In LA,0zLClc0emc6qUeV1p5nc99,"[Intro: Johnny ""Guitar"" Watson & Junie Morrison]La-di-da-da-a, da-a (I like this flavor)La-da-da-da-di-da-da-a, la-a (La-a, la-a, la-a)Let me tell you, I'm out hereFrom a very far away placeAll for a chance to be a starNowhere seems to be too far[Chorus: Kanye West, Junie Morrison & Ghostface Killah]No more parties in L.APlease, baby, no more parties in L.A., uhNo more parties in L.APlease, baby, no more parties in L.A., uhNo more (Los Angeles)Please (Shake that body, party that bod—)Please (Shake that body, party that bod—)Please (Shake that body, party that body)[Verse 1: Kendrick Lamar & Kanye West]Hey, baby, you forgot your Ray BansAnd my sheets still orange from your spray-tanIt was more than soft porn for the K-ManShe remember my Sprinter, said ""I was in the grape van""Um—well, cutie, I like your bougie bootyCome, Erykah Badu-me—well, let's make a movieHell, you know my repertoire is like a wrestlerI show you the ropes, connect the dotsA country girl in North HollywoodMama used to cook red beans and riceNow it's Denny's, 4 in the morning, spoil your appetiteLiquor pouring and niggas swarming your section with erectionSmoke in every direction, middle finger pedestriansR&B singers and lesbians, rappers and managersMusic and iPhone camerasThis shit unanimous for you, it's damaging for you, I thinkThat pussy should only be holding exclusive rights to me, I meanHe flew you in this motherfucker on first classEven went out his way so you could check in an extra bagNow you wanna divide the yam like it equate the math?That shit don't add up, you're making him mad as fuckShe said she came out here to find an A-list rapperI said, ""Baby, spin that 'round and say the alphabet backwards""You're dealing with malpractice, don't kill a good nigga's confidenceJust 'cause he a nerd and you don't know what a condom isThe head still good, though; the head still good, thoughMake me say ""Nam Myoho Renge Kyo""Make a nigga say big words and act lyricalMake me get spiritual, make me believe in miraclesBuddhist monks and Cap'n Crunch cerealLord have mercy, thou will not hurt meFive buddies all herded up on a ThursdayBottle service, head service, I came in first placeThe opportunity, the proper top of breast and booty cheekThe pop community, I mean these bitches come with union feeAnd I want two of these, moving units through consumer streetsThen my shoe released, she was kickin' in gratuityAnd yeah, G, I was all for itShe said, ""K-Lamar, you kinda dumb to be a poetI'ma put you on game for the lames that don't know they a rookieInstagram is the best way to promote some pussy""",0.508,0.921,5.0,-1.644,1.0,0.303,0.246,0.0,0.221,0.681,93.058,audio_features,0zLClc0emc6qUeV1p5nc99,spotify:track:0zLClc0emc6qUeV1p5nc99,https://api.spotify.com/v1/tracks/0zLClc0emc6qUeV1p5nc99,https://api.spotify.com/v1/audio-analysis/0zLClc0emc6qUeV1p5nc99,374413.0,4.0
